season,round,event_name,event_url,conditions,entry_number,driver,codriver,final_finish,car,final_time
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,69,Bottarelli Luca,Fenoli Manuel,28,Ford Fiesta R2T,14634.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,74,Banaz Bugra,Erdener Burak,29,Ford Fiesta R2T,14802.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,26,Gache Philippe,Riviere Nicolas,30,Abarth 124 Rally RGT,14866.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,104,Cardi Cédric,Roche Yannick,31,Renault Clio R3,14887.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,64,Tannert Julius,Heigl Jürgen,32,Ford Fiesta R2T,14965.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,108,Mariani Paul-André,Paoli Sylvain,33,Peugeot 208 R2,14981.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,36,Solans Nil,Ibáñez Sotos Miquel,34,Ford Fiesta R5,15008.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,32,Katsuta Takamoto,Salminen Marko,35,Ford Fiesta R5,15016.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,68,Fernández Emilio,Riquelme Joaquin,36,Ford Fiesta R2T,15023.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,82,Pereira Armando,Tutélaire Rémi,37,Ford Fiesta RS WRC,15045.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,72,Williams Tom,Hall Phil,38,Ford Fiesta R2T,15085.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,73,Oldrati Enrico,Fappani Danilo,39,Ford Fiesta R2T,15134.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,119,Salini Laura,Peretti Myriam,40,Citroën Saxo VTS,15186.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,116,Franceschi Mathieu,Manzo Benoît,41,Ford Fiesta R2T National,15240.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,92,Filippi Julien,Damerval Stéphane,42,Citroën DS3 R3T Max,15241.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,91,Filippi Eric,Mazotti Francis,43,Renault Clio RS R3T,15360.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,102,Rouanet Romain,Boursinhac Clémentine,44,Renault Clio R3 Access,15401.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,75,Accornero Umberto,Barone Maurizio,45,Ford Fiesta R2T,15454.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,118,Launay Patrice,Launay-Bourlois Sindy,46,Volkswagen Golf III,15513.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,27,Modanesi Andrea,Menchini Marco,47,Abarth 124 Rally RGT,15599.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,62,Molle Amaury,Herman Renaud,48,Peugeot 208 R2,15606.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,106,Picchioni Florian,Barthelon Romain,49,Citroën C2 R2,15627.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,125,Defendini Romain,Gherardi Gérard,50,Peugeot 106 S16,15642.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,121,Mari Alain,Cesari Jean-Dominique,51,Renault Clio Ragnotti,15663.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,87,Argenti Thomas,Tyran Mathieu,52,Škoda Fabia S2000,15704.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,90,Agostini Thierry,Nanni Xavier,53,Renault Clio S1600,15719.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,95,Lafitte Guillaume,Lafitte Angélique,54,Renault Mégane RS,15724.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,35,Arai Hiroki,Macneall Glenn,55,Ford Fiesta R5,15752.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,122,Gubernati Camille,Romani Géraldine,56,Honda Integra Type-R,15783.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,98,Lafont Aurélien,Vernhes Yolène,57,Peugeot 207 RC R3T,15959.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,70,Holder David,Farmer Jason,58,Ford Fiesta R2T,16077.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,115,Donati Xavier,Ciavaldini France,59,Ford Fiesta R2,16093.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,96,Legrand Vincent,Serra Jordan,60,Renault Mégane RS,16273.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,89,Renucci Kathia,Gordon Fabrice,61,Ford Fiesta R5,16864.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,112,Yein Dai Wei,Hsieh Tsung Yu,62,Peugeot 208 R2,16971.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,123,d'Ulivo Nicolas,Paolini Angélique,63,Renault Clio Ragnotti,17065.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,114,Gardère Paul,Dutreuil Guy,64,Citroën DS3 R1,17232.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,127,Di Paolo Alain,Morillon Frederika,65,Citroën Saxo VTS,17745.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,103,Kemp Pierre,Kemp Jean Marc,66,Renault Clio R3,17796.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,117,Larose Robert,Roosen Rodolphe,67,Renault Clio III,17832.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,110,Bensimon Claude,Barbé Isabelle,68,Ford Fiesta R2T,17850.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,120,Bernous Bouchta,Costa Paula,69,Citroën Saxo VTS,18169.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,126,Marchand Patrick,Guerrieri Patrick,70,Peugeot 106 Rallye,18316.0
2018,4,61. CORSICA Linea Tour de Corse 2018,/final/44258-corsica-linea-tour-de-corse-2018/,asphalt,124,Laullon Maxaens,Troin Julie,71,Renault Clio Ragnotti,19591.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,8,Tänak Ott,Järveoja Martin,1,Toyota Yaris WRC,13408.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,5,Neuville Thierry,Gilsoul Nicolas,2,Hyundai i20 Coupe WRC,13446.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,6,Sordo Dani,del Barrio Carlos,3,Hyundai i20 Coupe WRC,13484.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,1,Ogier Sébastien,Ingrassia Julien,4,Ford Fiesta WRC,13527.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,4,Mikkelsen Andreas,Jæger Anders,5,Hyundai i20 Coupe WRC,13531.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,2,Evans Elfyn,Barritt Daniel,6,Ford Fiesta WRC,13595.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,10,Meeke Kris,Nagle Paul,7,Citroën C3 WRC,13614.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,9,Lappi Esapekka,Ferm Janne,8,Toyota Yaris WRC,13681.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,3,Suninen Teemu,Markkula Mikko,9,Ford Fiesta WRC,13747.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,31,Tidemand Pontus,Andersson Jonas,10,Škoda Fabia R5,14144.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,81,Veiby Ole Christian,Skjærmoen Stig Rune,11,Škoda Fabia R5,14495.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,32,Greensmith Gus,Parry Craig,12,Ford Fiesta R5,14603.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,83,Cancio Alejandro,Garcia Santiago,13,Škoda Fabia R5,14672.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,12,Al-Qassimi Khalid,Patterson Chris,14,Citroën C3 WRC,14687.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,33,Heller Pedro,Olmos Pablo,15,Ford Fiesta R5,14687.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,38,Dominguez Sr. Diego,Galindo Edgardo,16,Hyundai i20 R5,15094.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,82,Vidaurre Cristóbal,Garcia Ruben,17,Škoda Fabia R5,15213.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,36,Solans Nil,Ibáñez Sotos Miquel,18,Ford Fiesta R5,16408.0
2018,5,38. YPF Rally Argentina 2018,/final/44259-ypf-rally-argentina-2018/,gravel,88,Biondi Sergio Emiliano,Salgado Nash Juan,19,Ford Fiesta Kinetic,20662.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,5,Neuville Thierry,Gilsoul Nicolas,1,Hyundai i20 Coupe WRC,13786.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,2,Evans Elfyn,Barritt Daniel,2,Ford Fiesta WRC,13826.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,3,Suninen Teemu,Markkula Mikko,3,Ford Fiesta WRC,13833.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,16,Sordo Dani,del Barrio Carlos,4,Hyundai i20 Coupe WRC,13847.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,9,Lappi Esapekka,Ferm Janne,5,Toyota Yaris WRC,13851.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,12,Østberg Mads,Eriksen Torstein,6,Citroën C3 WRC,14000.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,11,Breen Craig,Martin Scott,7,Citroën C3 WRC,14109.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,31,Tidemand Pontus,Andersson Jonas,8,Škoda Fabia R5,14637.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,37,Pieniążek Łukasz,Mazur Przemysław,9,Škoda Fabia R5,14763.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,42,Lefebvre Stéphane,Moreau Gabin,10,Citroën C3 R5,14780.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,39,Loubet Pierre-Louis,Landais Vincent,11,Hyundai i20 R5,14827.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,40,Arai Hiroki,Macneall Glenn,12,Ford Fiesta R5,14969.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,43,Nordgren Juuso,Suominen Tapio,13,Škoda Fabia R5,14978.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,81,Araújo Armindo,Ramalho Luís,14,Hyundai i20 R5,15141.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,47,Guerra jr. Benito,Rozada Borja,15,Škoda Fabia R5,15181.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,4,Mikkelsen Andreas,Jæger Anders,16,Hyundai i20 Coupe WRC,15271.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,83,Barbosa Miguel,Magalhães Hugo,17,Škoda Fabia R5,15282.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,32,Greensmith Gus,Parry Craig,18,Ford Fiesta R5,15362.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,38,Solans Nil,Ibáñez Sotos Miquel,19,Ford Fiesta R5,15431.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,33,Heller Pedro,Olmos Pablo,20,Ford Fiesta R5,15523.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,61,Rådström Dennis,Johansson Johan,21,Ford Fiesta R2T,16011.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,87,Salvi Diogo,Henriques Jorge,22,Škoda Fabia R5,16599.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,45,Bostanci Murat,Vatansever Onur,23,Ford Fiesta R5,16615.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,7,Latvala Jari-Matti,Anttila Miikka,24,Toyota Yaris WRC,16716.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,35,Huttunen Jari,Linnaketo Antti,25,Hyundai i20 R5,16757.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,34,Katsuta Takamoto,Salminen Marko,26,Ford Fiesta R5,16762.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,73,Oldrati Enrico,Fappani Danilo,27,Ford Fiesta R2T,16909.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,71,Holder David,Farmer Jason,28,Ford Fiesta R2T,17058.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,44,Vatanen Max,Guieu Christopher,29,Hyundai i20 R5,17229.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,36,Andolfi Fabio,Scattolin Simone,30,Škoda Fabia R5,17293.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,91,Barros Alfredo,Hugo Vítor,31,Ford Fiesta R5,17385.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,70,Banaz Bugra,Erdener Burak,32,Ford Fiesta R2T,17509.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,93,Marques Ricardo,Rodrigues Hugo,33,Hyundai i20 R5,17557.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,63,Bergkvist Emil,Sjöberg Joakim,34,Ford Fiesta R2T,17641.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,68,Bottarelli Luca,Fenoli Manuel,35,Ford Fiesta R2T,17674.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,46,Tempestini Simone,Itu Sergiu,36,Ford Fiesta R5,17781.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,90,Burger Kees,van der Marel-Smart Rebecca,37,Škoda Fabia R5,17968.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,96,Barbosa José,Barbosa Ricardo,38,Mitsubishi Lancer Evo X,18168.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,72,Williams Tom,Hall Phil,39,Ford Fiesta R2T,18633.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,92,Teixeira Francisco,Serôdio João,40,Škoda Fabia R5,18709.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,74,Accornero Umberto,Barone Maurizio,41,Ford Fiesta R2T,19005.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,62,Franceschi Jean-Baptiste,Courbon Romain,42,Ford Fiesta R2T,19021.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,66,Tannert Julius,Heigl Jürgen,43,Ford Fiesta R2T,19543.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,69,Fernández Emilio,Riquelme Joaquin,44,Ford Fiesta R2T,19639.0
2018,6,52. Vodafone Rally de Portugal 2018,/final/44260-vodafone-rally-de-portugal-2018/,gravel,98,Rodrigues Pedro,Araújo Daniel,45,Subaru Impreza STi N15,19903.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,5,Neuville Thierry,Gilsoul Nicolas,1,Hyundai i20 Coupe WRC,12558.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,1,Ogier Sébastien,Ingrassia Julien,2,Ford Fiesta WRC,12559.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,9,Lappi Esapekka,Ferm Janne,3,Toyota Yaris WRC,12675.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,6,Paddon Hayden,Marshall Sebastian,4,Hyundai i20 Coupe WRC,12733.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,12,Østberg Mads,Eriksen Torstein,5,Citroën C3 WRC,12749.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,11,Breen Craig,Martin Scott,6,Citroën C3 WRC,12830.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,7,Latvala Jari-Matti,Anttila Miikka,7,Toyota Yaris WRC,13240.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,31,Kopecký Jan,Dresler Pavel,8,Škoda Fabia R5,13353.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,8,Tänak Ott,Järveoja Martin,9,Toyota Yaris WRC,13356.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,3,Suninen Teemu,Markkula Mikko,10,Ford Fiesta WRC,13489.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,21,Prokop Martin,Tománek Jan,11,Ford Fiesta RS WRC,13512.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,33,Veiby Ole Christian,Skjærmoen Stig Rune,12,Škoda Fabia R5,13535.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,39,Ciamin Nicolas,de la Haye Thibault,13,Hyundai i20 R5,13552.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,2,Evans Elfyn,Barritt Daniel,14,Ford Fiesta WRC,13635.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,34,Andolfi Fabio,Scattolin Simone,15,Škoda Fabia R5,13745.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,35,Pieniążek Łukasz,Mazur Przemysław,16,Škoda Fabia R5,13784.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,81,Dettori Giuseppe,Pisano Carlo,17,Škoda Fabia R5,13867.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,4,Mikkelsen Andreas,Jæger Anders,18,Hyundai i20 Coupe WRC,14107.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,82,Burger Kees,van der Marel-Smart Rebecca,19,Škoda Fabia R5,14647.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,40,Guerra jr. Benito,Rozada Borja,20,Škoda Fabia R5,14894.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,61,Franceschi Jean-Baptiste,Courbon Romain,21,Ford Fiesta R2T,15247.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,63,Lario Taisko,Hämäläinen Tatu,22,Peugeot 208 R2,15398.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,42,Kajetanowicz Kajetan,Szczepaniak Maciej,23,Ford Fiesta R5,15629.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,38,Lefebvre Stéphane,Moreau Gabin,24,Citroën C3 R5,15897.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,83,Bitti Giovanni,Cottu Pier Paolo,25,Ford Fiesta R5,16531.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,64,Cook Louise,Davis Stefan,26,Peugeot 208 R2,16812.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,86,Gill Gaurav,Macneall Glenn,27,Ford Fiesta R5,17219.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,95,Covi Carlo,Campesan Giorgio,28,Peugeot 208 R2,17928.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,90,Pozzo Giuseppe,Mele Claudio,29,Subaru Impreza STi N14,18291.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,62,Brazzoli Enrico,Beltrame Luca,30,Peugeot 208 R2,19450.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,89,Arengi Bentivoglio Fabrizio,Salis Fabio,31,Peugeot 208 T16,20303.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,92,Nori Andrea,Peruzzi Sofia,32,Fiat Abarth 500 R3T,20706.0
2018,7,15. Rally Italia Sardegna 2018,/final/44261-rally-italia-sardegna-2018/,gravel,23,"""Piano""",Pergola Jean-François,33,Ford Fiesta RS WRC,21234.0
